EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
204399.200,192085.300,248732.700,250994.400,207254.400,172588.500,163763.500,182408.200,0.000
203880.900,191871.200,247515.400,250393.000,206707.300,172548.700,163814.500,182461.400,0.000
205605.900,192460.800,247201.700,250549.600,207864.300,172668.800,164190.900,183401.100,0.000
206502.000,192679.700,246348.300,250085.500,208585.900,172570.900,164128.200,183539.100,0.000
205748.800,192262.300,244786.000,248939.900,208073.100,172284.400,163691.200,182815.500,0.000
203649.800,191383.700,242815.400,247493.700,206523.300,171954.600,163167.500,181740.000,0.000
203143.000,191186.100,241770.800,246987.900,205997.100,171942.100,163236.500,181809.800,0.000
204896.900,191803.800,241628.900,247243.100,207185.300,172081.700,163631.700,182769.200,0.000
205820.800,192046.900,240946.500,246880.800,207942.100,172010.000,163591.400,182935.000,0.000
205112.800,191667.900,239560.000,245844.300,207479.600,171760.700,163185.700,182252.900,0.000
203054.100,190820.800,237755.300,244497.500,205975.600,171457.700,162686.500,181207.200,0.000
202578.000,190659.200,236873.500,244089.100,205489.000,171475.300,162783.000,181303.400,0.000
204365.300,191318.500,236894.500,244445.800,206714.200,171659.500,163218.600,182302.800,0.000
205317.400,191590.800,236359.900,244167.700,207501.800,171610.800,163206.100,182498.700,0.000
204645.300,191240.500,235119.200,243215.400,207075.900,171384.300,162826.600,181846.000,0.000
202612.000,190414.500,233441.500,241940.700,205596.500,171096.500,162342.700,180822.800,0.000
202144.700,190262.500,232672.600,241594.200,205115.200,171125.100,162448.800,180929.300,0.000
203952.700,190937.800,232814.100,242015.400,206353.000,171317.900,162897.200,181943.800,0.000
204950.500,191241.200,232409.800,241814.700,207180.700,171286.200,162905.100,182169.900,0.000
204307.000,190909.100,231280.200,240925.800,206781.200,171069.600,162536.900,181532.000,0.000
202316.500,190120.400,229731.900,239732.100,205335.700,170817.800,162082.800,180537.800,0.000
201869.700,189990.400,229078.700,239453.600,204872.400,170868.000,162209.800,180663.300,0.000
203681.900,190666.600,229314.100,239927.400,206116.600,171070.100,162663.800,181684.300,0.000
204680.700,190973.200,229001.500,239781.800,206938.500,171050.700,162678.800,181921.100,0.000
204070.400,190672.500,227983.800,238960.200,206557.100,170865.500,162337.000,181312.700,0.000
202086.700,189889.200,226519.400,237805.800,205121.200,170612.200,161887.800,180322.500,0.000
201624.600,189754.800,225935.300,237560.200,204655.100,170658.600,162011.000,180444.700,0.000
203461.100,190465.100,226266.100,238092.300,205911.800,170887.000,162489.900,181490.400,0.000
204477.500,190787.900,226028.900,237987.000,206747.100,170873.800,162516.400,181734.300,0.000
203862.200,190483.100,225070.600,237199.100,206368.900,170684.900,162172.200,181126.600,0.000
201886.000,189706.500,223674.700,236087.900,204938.700,170444.000,161733.600,180149.200,0.000
201454.400,189602.200,223176.000,235896.200,204499.300,170518.700,161885.500,180295.700,0.000
203280.900,190299.800,223557.800,236455.900,205753.000,170742.400,162359.400,181337.900,0.000
204314.200,190632.000,223392.200,236398.000,206607.300,170744.200,162397.100,181599.400,0.000
203721.100,190343.800,222503.100,235652.900,206252.300,170567.600,162064.300,181005.400,0.000
201759.900,189581.400,221174.200,234582.000,204843.400,170335.900,161631.600,180038.900,0.000
201321.900,189478.300,220728.100,234421.400,204402.800,170421.500,161785.800,180185.300,0.000
203166.400,190192.600,221171.100,235019.900,205671.300,170660.500,162273.200,181238.800,0.000
204207.700,190530.900,221057.000,234989.100,206530.500,170660.000,162311.100,181504.800,0.000
203624.900,190249.500,220224.400,234274.800,206182.900,170479.700,161980.800,180918.400,0.000
201682.800,189502.500,218957.400,233245.400,204790.400,170263.200,161561.600,179965.000,0.000
201224.100,189383.600,218539.500,233091.000,204331.600,170333.400,161703.500,180095.700,0.000
203068.100,190100.200,219030.200,233712.800,205599.200,170574.000,162195.400,181152.100,0.000
204122.100,190448.300,218972.500,233717.000,206472.400,170585.300,162245.800,181429.200,0.000
203553.000,190174.300,218192.500,233032.700,206141.800,170415.900,161923.600,180852.000,0.000
201609.100,189425.800,216960.600,232013.600,204742.300,170192.600,161498.400,179892.300,0.000
201153.600,189316.700,216594.200,231890.800,204286.100,170275.200,161650.600,180032.800,0.000
203002.000,190038.700,217129.200,232537.200,205554.300,170518.300,162143.000,181094.200,0.000
204046.400,190375.500,217093.900,232548.200,206415.600,170520.000,162180.500,181360.500,0.000
203480.500,190104.100,216347.100,231881.100,206089.500,170354.600,161863.100,180784.100,0.000
201545.400,189362.100,215155.900,230887.600,204708.300,170141.400,161446.800,179835.500,0.000
201084.800,189247.900,214806.600,230769.100,204248.500,170214.600,161585.200,179961.800,0.000
202943.700,189981.300,215382.600,231445.600,205533.200,170469.400,162087.000,181033.700,0.000
204016.400,190345.600,215407.700,231504.900,206424.100,170496.300,162150.900,181328.500,0.000
203452.000,190075.000,214692.800,230861.400,206091.400,170331.800,161835.000,180755.200,0.000
201522.800,189332.300,213532.600,229885.500,204721.000,170111.200,161422.200,179810.700,0.000
201059.200,189219.900,213216.300,229786.100,204273.100,170190.400,161570.100,179943.000,0.000
202917.500,189953.700,213814.400,230474.000,205560.400,170439.900,162071.100,181014.900,0.000
203979.900,190306.000,213853.300,230532.900,206450.000,170453.000,162124.600,181300.000,0.000
203423.100,190038.300,213170.600,229906.800,206137.500,170290.900,161809.900,180733.900,0.000
201500.000,189305.300,212039.600,228951.100,204772.000,170081.900,161398.900,179792.600,0.000
201026.600,189190.900,211747.100,228864.300,204317.100,170160.200,161540.900,179917.300,0.000
202877.500,189916.900,212371.100,229563.400,205596.200,170407.800,162035.100,180981.900,0.000
203962.900,190280.500,212451.800,229646.600,206497.600,170427.000,162092.700,181274.700,0.000
203415.800,190018.300,211801.200,229035.000,206189.400,170265.700,161778.200,180711.700,0.000
201480.800,189274.800,210692.100,228085.500,204814.900,170052.900,161366.000,179763.000,0.000
201011.800,189170.300,210436.000,228019.200,204362.300,170146.400,161527.400,179899.200,0.000
202856.900,189892.500,211081.400,228725.500,205631.000,170392.300,162021.800,180960.800,0.000
203933.700,190248.000,211176.100,228813.400,206516.800,170407.800,162076.000,181246.200,0.000
203402.700,189996.700,210560.900,228221.000,206211.300,170252.600,161770.700,180688.700,0.000
201488.500,189265.400,209488.000,227291.200,204842.800,170039.600,161357.800,179746.400,0.000
200997.700,189141.900,209236.400,227220.700,204364.500,170117.400,161499.000,179869.700,0.000
202841.300,189867.200,209904.200,227945.900,205631.500,170368.500,162001.900,180941.900,0.000
