EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
706994.200,750000.100,750000.100,750000.100,677121.000,750000.100,750000.100,750000.100,0.000
603492.800,639915.100,750000.100,750000.100,580949.700,719706.200,750000.100,692539.600,0.000
516836.200,547466.400,750000.100,750000.100,499923.600,620332.900,676710.600,597489.800,0.000
460722.000,487963.200,750000.100,750000.100,447430.800,556187.100,607571.300,536138.300,0.000
437524.100,463191.700,750000.100,750000.100,426151.900,530348.900,580118.600,511629.900,0.000
422058.500,446238.000,750000.100,750000.100,412057.800,512945.800,562068.900,495264.000,0.000
408231.700,431120.600,750000.100,750000.100,399506.000,497457.400,546179.300,480695.600,0.000
394566.600,416713.200,750000.100,750000.100,387119.800,482467.400,530584.300,466466.800,0.000
381631.900,403358.800,750000.100,750000.100,375226.600,468190.400,515445.900,452815.400,0.000
370809.600,391990.400,750000.100,750000.100,365084.800,455773.000,502296.600,440979.400,0.000
362184.500,382561.300,750000.100,750000.100,356914.900,445464.600,491641.200,431252.100,0.000
354191.200,373845.600,750000.100,750000.100,349434.500,436054.900,482072.100,422398.200,0.000
345687.000,365007.600,750000.100,750000.100,341555.500,426446.800,472087.600,413248.200,0.000
337289.900,356511.100,750000.100,750000.100,333668.900,416936.400,461948.600,404115.200,0.000
330358.200,349312.500,750000.100,750000.100,326981.600,408666.400,453144.000,396219.800,0.000
325029.200,343441.100,750000.100,750000.100,321758.400,401937.500,446220.800,389891.900,0.000
319979.400,337905.700,750000.100,750000.100,316918.500,395733.200,439974.300,384074.500,0.000
314215.100,331984.400,750000.100,750000.100,311501.300,389086.300,433083.500,377744.800,0.000
308293.800,326089.900,750000.100,750000.100,305859.000,382280.200,425790.100,371196.000,0.000
303529.200,321178.800,750000.100,750000.100,301152.600,376417.300,419514.700,365592.000,0.000
300091.300,317328.100,750000.100,750000.100,297662.100,371812.400,414802.700,361273.800,0.000
296758.000,313609.100,750000.100,750000.100,294398.500,367540.200,410555.800,357281.000,0.000
292617.100,309382.800,750000.100,750000.100,290467.100,362708.700,405555.600,352671.000,0.000
288231.500,305083.100,750000.100,750000.100,286242.100,357623.100,400067.500,347755.800,0.000
284819.600,301589.300,750000.100,750000.100,282796.600,353305.300,395413.400,343619.100,0.000
282553.000,298976.200,750000.100,750000.100,280410.000,350065.700,392128.900,340601.500,0.000
280308.400,296407.300,750000.100,750000.100,278160.600,347051.800,389192.700,337806.800,0.000
277213.200,293263.500,750000.100,750000.100,275204.300,343420.200,385447.600,334342.700,0.000
273808.500,289969.700,750000.100,750000.100,271906.500,339470.800,381157.000,330515.200,0.000
271267.300,287382.200,750000.100,750000.100,269292.900,336183.400,377584.700,327362.600,0.000
269783.300,285600.200,750000.100,750000.100,267652.700,333873.600,375265.300,325229.600,0.000
268274.900,283805.800,750000.100,750000.100,266105.900,331732.800,373234.600,323265.600,0.000
265906.800,281414.800,750000.100,750000.100,263844.700,328957.100,370385.300,320619.600,0.000
263180.500,278820.600,750000.100,750000.100,261196.900,325811.700,366942.200,317564.600,0.000
261250.200,276867.300,750000.100,750000.100,259175.600,323257.800,364149.500,315116.400,0.000
260307.400,275655.900,750000.100,750000.100,258062.300,321610.600,362524.600,313612.800,0.000
259304.500,274397.300,750000.100,750000.100,257010.100,320088.000,361138.800,312237.800,0.000
257436.000,272523.500,750000.100,750000.100,255236.200,317912.700,358920.400,310166.500,0.000
255208.800,270440.800,750000.100,750000.100,253069.000,315356.800,356101.400,307673.700,0.000
253715.600,268940.000,750000.100,750000.100,251476.500,313340.300,353873.200,305734.100,0.000
253161.300,268142.700,750000.100,750000.100,250747.100,312179.900,352757.100,304692.800,0.000
252526.800,267275.600,750000.100,750000.100,250053.700,311113.000,351846.600,303751.200,0.000
251029.200,265787.700,750000.100,750000.100,248638.000,309386.700,350098.300,302105.300,0.000
249151.600,264065.100,750000.100,750000.100,246817.500,307259.000,347737.400,300025.600,0.000
247972.000,262891.800,750000.100,750000.100,245534.500,305630.700,345920.200,298456.500,0.000
247696.800,262387.800,750000.100,750000.100,245083.800,304828.900,345173.300,297752.300,0.000
247334.200,261808.300,750000.100,750000.100,244659.800,304102.500,344611.600,297130.500,0.000
246105.800,260599.500,750000.100,750000.100,243509.700,302709.200,343210.700,295800.200,0.000
244490.800,259146.700,750000.100,750000.100,241946.600,300903.600,341186.600,294024.200,0.000
243551.900,258221.400,750000.100,750000.100,240904.500,299578.400,339688.200,292744.800,0.000
243496.900,257951.300,750000.100,750000.100,240672.700,299052.300,339226.700,292300.600,0.000
243348.200,257597.600,750000.100,750000.100,240459.900,298596.900,338943.800,291931.900,0.000
242323.800,256600.400,748275.400,748777.200,239512.200,297460.300,337811.800,290846.600,0.000
240904.300,255347.500,746402.300,746903.300,238144.300,295901.300,336045.300,289304.800,0.000
240150.500,254613.500,744690.800,745190.800,237290.400,294810.200,334789.700,288244.400,0.000
240249.300,254510.500,743109.000,743608.600,237225.300,294493.400,334547.800,287997.700,0.000
240241.300,254306.400,741560.400,742059.300,237160.300,294223.900,334456.600,287806.500,0.000
239378.100,253480.200,740022.400,740520.400,236376.400,293289.200,333531.400,286912.300,0.000
238115.700,252393.500,738561.500,739058.500,235170.700,291932.900,331978.400,285561.700,0.000
237497.200,251801.600,737238.400,737735.600,234454.300,291020.100,330911.700,284671.800,0.000
237717.700,251824.200,736023.100,736519.900,234509.200,290859.800,330832.800,284574.500,0.000
237825.700,251742.600,734825.300,735321.600,234564.700,290746.100,330901.000,284529.600,0.000
237083.700,251037.500,733622.200,734117.800,233901.300,289966.400,330135.600,283783.900,0.000
235936.200,250068.000,732477.700,732972.800,232811.300,288755.300,328733.200,282574.300,0.000
235421.500,249592.200,731457.800,731952.900,232208.200,287983.400,327810.300,281817.300,0.000
235738.800,249720.100,730529.300,731024.500,232366.300,287956.500,327866.800,281844.900,0.000
235945.100,249744.400,729605.900,730100.800,232520.700,287969.000,328063.300,281921.600,0.000
235299.300,249144.200,728664.800,729159.800,231959.600,287317.300,327428.900,281295.700,0.000
234244.600,248270.500,727769.600,728264.900,230964.600,286227.300,326151.600,280198.300,0.000
233812.900,247877.000,726983.200,727478.800,230439.200,285561.800,325337.200,279539.500,0.000
234197.100,248076.500,726275.600,726771.400,230661.900,285625.300,325483.500,279650.800,0.000
234479.300,248179.800,725562.900,726059.600,230891.700,285736.100,325781.200,279818.800,0.000
233910.900,247657.000,724824.300,725321.100,230406.300,285181.700,325248.600,279285.600,0.000
232931.200,246860.500,724122.400,724619.900,229489.900,284187.200,324073.400,278283.300,0.000
232561.500,246532.200,723520.100,724018.100,229032.000,283604.000,323349.800,277706.500,0.000
233002.700,246791.100,722986.300,723485.300,229315.300,283742.300,323576.000,277891.300,0.000
233339.000,246951.800,722438.600,722941.200,229604.500,283928.200,323949.500,278130.600,0.000
232822.300,246484.600,721848.600,722356.800,229175.600,283448.600,323492.300,277666.200,0.000
231894.000,245740.800,721284.500,721798.800,228308.000,282524.200,322388.500,276726.300,0.000
231582.000,245474.900,720818.300,721338.800,227910.600,282019.000,321740.700,276219.700,0.000
232065.300,245783.200,720416.300,720943.100,228249.700,282228.700,322037.800,276467.700,0.000
232441.300,245990.300,719991.500,720524.100,228579.000,282472.900,322471.000,276758.300,0.000
231978.600,245582.300,719522.700,720063.000,228198.700,282056.200,322079.500,276353.500,0.000
231102.100,244889.300,719079.200,719627.900,227386.900,281198.300,321042.800,275477.800,0.000
230826.800,244657.900,718721.400,719278.600,227027.200,280743.400,320446.700,275022.700,0.000
231353.000,245009.900,718422.500,718987.400,227402.500,281003.700,320794.800,275321.200,0.000
231768.600,245257.600,718097.200,718671.300,227777.300,281305.000,321283.200,275667.500,0.000
231337.100,244877.300,717715.900,718303.800,227433.500,280934.400,320936.900,275307.600,0.000
230483.400,244209.000,717124.400,717953.600,226649.100,280115.800,319938.400,274467.300,0.000
230227.800,244003.100,714793.600,717675.900,226315.300,279701.300,319379.500,274043.900,0.000
230782.600,244388.200,711325.400,717460.000,226721.600,280002.700,319765.900,274377.800,0.000
231220.400,244655.900,707935.900,717217.800,227119.800,280337.800,320287.600,274756.500,0.000
230812.700,244301.800,704070.900,716924.100,226801.200,280001.800,319976.500,274430.400,0.000
229997.800,243676.000,699947.900,716646.900,226052.400,279225.700,319023.800,273635.300,0.000
229768.900,243499.600,696367.600,716446.300,225747.300,278846.300,318499.500,273247.800,0.000
230339.800,243900.800,693557.900,716301.400,226175.600,279181.300,318917.900,273611.200,0.000
230799.100,244195.600,690693.000,716121.100,226602.300,279551.100,319472.100,274019.400,0.000
230404.000,243856.900,687175.400,715884.000,226302.000,279237.200,319179.900,273712.900,0.000
229585.400,243226.800,683668.800,715659.200,225555.300,278469.000,318228.400,272919.100,0.000
229371.200,243066.200,680720.000,715510.100,225264.900,278106.800,317718.800,272545.900,0.000
229955.600,243482.300,678505.500,715411.900,225711.600,278460.100,318152.700,272927.500,0.000
230428.400,243788.200,676298.800,715277.300,226150.200,278847.500,318720.900,273351.500,0.000
230060.100,243472.100,673450.800,715085.800,225873.700,278566.400,318460.700,273076.300,0.000
229284.100,242886.300,670265.800,714906.900,225164.400,277844.400,317556.000,272329.700,0.000
229083.400,242737.500,667566.300,714798.400,224887.300,277505.900,317069.300,271975.400,0.000
229675.000,243162.100,665599.700,714736.300,225337.600,277874.900,317517.900,272369.500,0.000
230158.700,243483.000,663643.700,714636.400,225791.500,278279.300,318105.100,272813.000,0.000
229805.800,243187.700,661045.600,714476.900,225534.200,278019.300,317863.600,272557.400,0.000
229038.400,242609.100,658101.400,714328.000,224838.200,277316.100,316975.600,271825.900,0.000
228854.800,242478.600,655649.600,714252.800,224583.900,277007.500,316517.500,271502.800,0.000
229458.900,242915.700,653918.800,714218.200,225047.300,277393.800,316980.100,271913.700,0.000
229962.200,243257.000,652195.700,714144.600,225511.900,277816.200,317582.400,272370.300,0.000
229609.100,242958.600,649813.900,714008.600,225258.300,277564.500,317348.800,272119.200,0.000
228827.300,242362.800,647069.700,713879.200,224553.100,276854.400,316453.700,271380.300,0.000
228657.000,242245.300,644833.400,713822.600,224305.800,276555.700,316001.100,271065.600,0.000
229270.000,242692.500,643311.800,713808.300,224781.500,276956.400,316474.400,271489.200,0.000
229776.200,243038.700,641791.600,713753.400,225254.600,277391.800,317086.300,271956.700,0.000
229433.800,242751.500,639616.300,713639.200,225014.600,277158.400,316868.900,271725.200,0.000
228667.400,242174.900,637072.300,713526.800,224322.800,276467.800,315990.800,271003.900,0.000
228496.000,242057.600,635015.300,713485.900,224075.600,276175.200,315544.600,270692.500,0.000
229118.600,242516.800,633679.500,713490.000,224561.900,276591.500,316034.400,271131.800,0.000
229631.500,242868.200,632339.000,713453.500,225043.900,277040.100,316660.100,271612.100,0.000
229294.900,242588.200,630336.100,713354.700,224809.500,276814.100,316453.000,271385.300,0.000
228532.100,242016.500,627963.900,713257.100,224130.400,276134.700,315589.400,270677.900,0.000
