EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
739268.300,750000.100,750000.100,750000.100,721398.600,750000.100,750000.100,750000.100,0.000
622776.700,719103.300,750000.100,750000.100,614050.100,678960.400,750000.100,700256.600,0.000
528103.200,610838.200,750000.100,750000.100,525541.100,582627.400,661422.300,601421.200,0.000
466707.500,540423.400,750000.100,750000.100,468225.800,520304.800,591332.700,537496.600,0.000
440127.500,510080.800,750000.100,750000.100,444819.900,495276.700,563536.900,512034.200,0.000
421094.000,488398.800,750000.100,750000.100,428541.200,477994.900,544530.400,494518.800,0.000
404267.800,469211.400,750000.100,750000.100,414133.000,462650.700,527692.800,478954.700,0.000
389373.600,452126.600,750000.100,750000.100,401270.100,448930.400,512626.000,465001.800,0.000
376170.000,436837.600,750000.100,750000.100,389717.700,436567.800,499039.500,452395.500,0.000
364314.300,423014.300,750000.100,750000.100,379258.400,425331.100,486693.500,440943.800,0.000
353510.400,410409.000,750000.100,750000.100,369730.300,415064.400,475447.700,430508.800,0.000
343595.800,398864.200,750000.100,750000.100,361008.900,405643.000,465151.500,420959.800,0.000
334596.900,388328.800,750000.100,750000.100,353001.200,396988.600,455684.200,412163.600,0.000
326470.300,378692.500,750000.100,750000.100,345652.700,389028.900,446962.400,404047.300,0.000
319038.100,369817.800,750000.100,750000.100,338879.700,381661.000,438893.200,396550.400,0.000
312122.500,361572.800,750000.100,750000.100,332602.000,374805.300,431414.100,389609.300,0.000
305634.700,353874.600,750000.100,750000.100,326751.500,368408.700,424456.400,383151.400,0.000
299646.700,346721.400,750000.100,750000.100,321291.700,362441.300,417962.200,377108.300,0.000
294229.200,340147.900,750000.100,750000.100,316237.300,356902.900,411916.700,371473.500,0.000
289237.500,334038.200,750000.100,750000.100,311544.300,351736.700,406281.300,366227.900,0.000
284496.600,328266.100,750000.100,750000.100,307129.100,346860.000,400990.800,361311.600,0.000
280002.700,322835.600,750000.100,750000.100,302987.400,342281.600,396040.400,356708.900,0.000
275843.800,317770.000,750000.100,750000.100,299108.900,337994.900,391398.900,352382.700,0.000
272061.300,313073.800,750000.100,750000.100,295484.600,333979.300,387041.100,348307.700,0.000
268529.800,308645.300,750000.100,750000.100,292071.400,330183.200,382926.200,344458.900,0.000
265142.300,304429.700,750000.100,750000.100,288840.500,326583.000,379041.100,340842.300,0.000
