EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
487231.200,515748.900,750000.100,750000.100,506261.000,479742.800,468707.000,498492.600,0.000
413249.700,438022.800,750000.100,750000.100,431368.200,407104.100,398307.600,423731.100,0.000
362585.500,384452.000,750000.100,750000.100,379202.400,357142.300,349673.300,372039.300,0.000
341727.200,361660.100,750000.100,750000.100,356164.900,336194.200,328793.400,350132.900,0.000
329633.900,348158.900,750000.100,706070.000,342118.200,323922.500,316350.300,337337.400,0.000
320176.300,338218.700,750000.100,663123.000,332492.100,314675.600,307374.500,327935.100,0.000
311608.700,329676.000,750000.100,626961.400,324910.500,306547.400,299797.700,319697.400,0.000
302748.800,320406.300,750000.100,594991.500,316128.600,297889.600,291437.800,310655.900,0.000
294265.900,310882.300,750000.100,566780.000,306160.900,289261.400,282658.500,301441.300,0.000
287398.000,303079.000,750000.100,542807.400,297754.000,282239.800,275429.000,293998.700,0.000
282131.000,297615.000,750000.100,522643.800,292473.000,277146.500,270510.600,288820.200,0.000
277124.600,292834.100,750000.100,504656.900,288484.900,272520.300,266335.100,284174.400,0.000
271484.600,287030.200,750000.100,487619.500,283074.100,267054.700,261114.500,278439.100,0.000
265853.500,280636.500,750000.100,471803.300,276235.600,261275.900,255179.000,272205.000,0.000
261400.400,275473.700,750000.100,458143.700,270496.900,256671.200,250360.400,267288.400,0.000
258171.100,272191.000,750000.100,446611.300,267351.800,253582.900,247412.700,264182.100,0.000
254988.300,269325.400,750000.100,436011.200,265193.700,250729.400,244955.500,261368.700,0.000
251051.800,265325.500,750000.100,425414.200,261555.400,246942.800,241374.500,257391.900,0.000
246958.600,260618.100,750000.100,415208.800,256431.900,242704.700,236978.100,252780.700,0.000
243823.800,256907.700,750000.100,406400.600,252191.100,239420.600,233485.800,249251.300,0.000
241756.600,254855.400,750000.100,399108.700,250274.900,237472.500,231652.000,247334.000,0.000
239643.500,253091.400,750000.100,392254.200,249167.500,235641.800,230179.200,245591.900,0.000
236722.200,250146.000,750000.100,385025.300,246550.600,232830.600,227550.000,242648.800,0.000
233596.200,246452.700,745636.400,377886.800,242455.600,229545.600,224091.500,239055.200,0.000
231334.200,243683.900,717335.300,371824.500,239163.800,227134.500,221466.300,236445.300,0.000
230002.500,242414.700,692631.600,366942.600,238011.300,225916.800,220351.500,235283.500,0.000
228598.400,241396.300,670007.900,362297.600,237618.500,224789.300,219556.500,234261.300,0.000
226400.700,239238.800,647554.300,357147.700,235782.300,222706.500,217643.800,232077.500,0.000
223922.100,236274.500,625332.800,351865.900,232445.000,220077.200,214848.900,229174.500,0.000
222212.500,234102.200,605123.900,347451.900,229775.100,218207.100,212766.100,227143.300,0.000
221396.100,233361.800,587785.900,344082.900,229150.400,217480.600,212127.500,226493.300,0.000
220483.700,232843.300,571898.600,340846.800,229232.400,216818.900,211779.000,225951.700,0.000
218765.800,231187.100,555659.900,336997.100,227887.500,215204.300,210315.600,224253.100,0.000
216752.400,228717.600,539188.200,332934.900,225054.000,213033.500,207975.000,221831.900,0.000
215450.800,226970.200,524233.500,329630.800,222811.500,211554.400,206282.700,220211.500,0.000
214981.100,226565.300,511660.300,327246.800,222490.100,211146.100,205945.800,219894.500,0.000
214401.300,226383.500,500206.700,324937.100,222882.900,210812.500,205912.600,219693.100,0.000
213034.600,225104.600,488139.700,321981.300,221903.300,209553.300,204803.700,218365.800,0.000
211368.700,223019.500,475557.800,318776.600,219458.500,207731.200,202815.500,216318.200,0.000
210361.000,221606.600,464187.500,316231.800,217561.900,206554.400,201424.300,215014.500,0.000
210147.200,221492.700,454928.600,314544.600,217541.600,206416.000,201349.500,214972.800,0.000
209823.900,221567.000,446534.500,312891.900,218186.700,206329.000,201542.700,215020.800,0.000
208713.300,220549.100,437323.200,310572.700,217453.100,205306.500,200656.600,213943.000,0.000
207263.600,218703.400,427410.300,307935.300,215251.700,203701.600,198883.900,212127.700,0.000
206474.500,217522.200,418538.800,305922.500,213596.500,202743.100,197709.300,211050.400,0.000
206468.500,217624.200,411597.900,304745.300,213781.800,202807.300,197827.200,211210.200,0.000
206341.300,217900.400,405366.300,303567.200,214602.800,202902.300,198191.400,211443.700,0.000
205414.300,217073.800,398196.900,301692.500,214061.900,202067.900,197486.400,210559.200,0.000
204167.800,215445.400,390232.700,299505.400,212087.500,200669.400,195913.000,208953.300,0.000
203542.900,214450.800,383161.800,297901.100,210618.900,199875.800,194899.100,208046.600,0.000
203674.200,214700.500,377886.100,297080.900,210956.400,200074.000,195150.200,208349.300,0.000
203661.800,215090.900,373193.500,296227.200,211892.400,200280.300,195621.500,208700.200,0.000
202867.200,214395.000,367483.300,294672.300,211467.500,199562.500,195029.300,207940.100,0.000
201751.500,212895.900,360900.800,292799.200,209615.400,198282.600,193575.900,206465.700,0.000
201264.000,212039.200,355153.900,291512.000,208286.700,197625.900,192701.600,205705.700,0.000
201506.300,212408.200,351109.100,290972.800,208733.000,197936.600,193067.500,206122.800,0.000
201604.800,212919.200,347584.200,290380.600,209776.200,198255.500,193649.600,206586.900,0.000
200919.000,212339.300,342986.700,289086.200,209469.900,197652.700,193169.000,205944.300,0.000
