EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
192020.200,210392.200,385867.400,362783.200,178239.400,371745.200,176276.900,204061.600,0.000
190852.100,209132.400,381982.000,359340.900,176463.300,370473.900,175412.100,201693.500,0.000
190700.400,208378.200,378896.000,357018.500,175594.300,369828.900,175316.700,200596.300,0.000
191910.100,209408.000,377466.300,356982.200,177179.500,370812.100,176198.900,202765.200,0.000
192299.600,210277.100,375656.700,356350.800,178387.400,371528.400,176495.900,204355.000,0.000
191754.200,210110.300,372864.000,354248.500,177996.700,371198.000,176032.300,203796.000,0.000
190604.300,208869.400,369280.400,351038.500,176232.900,369956.500,175183.400,201445.800,0.000
190450.900,208121.900,366471.400,348922.800,175363.100,369328.300,175083.500,200349.300,0.000
191666.800,209155.900,365319.300,349093.900,176959.100,370336.600,175973.600,202527.000,0.000
192080.500,210048.700,363789.500,348677.200,178186.400,371082.900,176288.000,204135.600,0.000
191543.600,209888.100,361256.400,346770.000,177807.000,370775.200,175827.700,203586.500,0.000
190393.200,208657.200,357921.300,343742.500,176056.800,369559.400,174981.800,201245.400,0.000
190253.400,207923.300,355356.000,341804.600,175196.600,368953.700,174893.600,200149.200,0.000
191530.900,209026.500,354488.800,342198.300,176845.300,370030.100,175845.900,202377.300,0.000
191965.400,209938.600,353208.900,341970.400,178096.300,370814.600,176194.300,204011.800,0.000
191425.500,209778.700,350891.800,340215.600,177713.800,370515.500,175736.200,203456.000,0.000
190271.400,208542.600,347759.000,337327.700,175949.700,369295.900,174878.400,201096.700,0.000
190124.100,207797.800,345391.100,335522.900,175076.600,368688.400,174778.300,199982.900,0.000
191382.500,208871.500,344696.200,336028.800,176690.700,369740.000,175698.000,202167.800,0.000
191811.000,209771.700,343594.300,335922.300,177924.000,370516.200,176026.800,203777.800,0.000
191291.500,209633.500,341480.400,334316.200,177554.100,370239.300,175578.700,203233.600,0.000
190160.900,208418.500,338557.800,331583.000,175812.900,369052.900,174747.200,200900.300,0.000
190061.300,207728.300,336413.300,329948.200,174975.500,368494.700,174697.800,199829.400,0.000
191334.900,208813.000,335907.200,330589.100,176589.000,369559.800,175634.900,202029.000,0.000
191773.000,209714.600,334979.100,330600.300,177808.700,370335.600,175967.800,203641.500,0.000
191261.700,209582.100,333035.500,329109.500,177431.200,370061.400,175525.300,203100.800,0.000
190132.800,208371.400,330274.700,326489.900,175685.200,368878.500,174699.700,200774.000,0.000
190007.000,207649.300,328255.000,324931.900,174809.100,368286.400,174620.700,199674.500,0.000
191258.500,208696.800,327864.200,325642.700,176370.400,369305.400,175519.700,201836.500,0.000
191685.100,209575.700,327065.100,325737.400,177555.400,370054.300,175837.000,203426.600,0.000
191178.600,209439.600,325265.800,324343.700,177166.300,369772.800,175402.300,202882.600,0.000
190076.500,208274.400,322673.500,321849.600,175461.800,368622.600,174610.400,200604.400,0.000
189944.200,207557.700,320787.700,320382.000,174590.800,368034.900,174535.800,199516.600,0.000
191205.400,208608.600,320533.300,321190.100,176150.300,369054.600,175439.700,201693.800,0.000
191648.600,209512.700,319878.800,321398.800,177349.800,369817.900,175771.400,203319.300,0.000
191141.800,209393.400,318207.900,320099.500,176977.800,369551.200,175346.500,202799.400,0.000
190021.700,208209.000,315712.100,317664.000,175256.700,368388.400,174542.100,200498.600,0.000
189890.700,207486.300,313932.400,316265.000,174380.500,367791.200,174459.700,199405.400,0.000
191155.200,208537.200,313786.200,317145.200,175939.000,368805.200,175361.500,201587.600,0.000
