EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
285753.000,313021.500,750000.100,750000.100,750000.100,253654.200,750000.100,271488.400,0.000
277495.200,304248.400,750000.100,750000.100,750000.100,246982.200,750000.100,264623.100,0.000
270899.900,297158.400,750000.100,749403.400,750000.100,241559.600,750000.100,259003.700,0.000
265175.200,291008.600,750000.100,710156.200,750000.100,236802.000,750000.100,254057.500,0.000
259628.800,285241.000,750000.100,678013.900,750000.100,232231.200,750000.100,249158.900,0.000
254372.300,279934.700,750000.100,651240.800,750000.100,227941.800,750000.100,244374.100,0.000
249978.100,275460.800,750000.100,628918.300,750000.100,224337.600,750000.100,240289.600,0.000
246555.800,271825.700,750000.100,610192.600,750000.100,221483.100,750000.100,237106.800,0.000
243482.300,268508.100,750000.100,594021.100,750000.100,218888.200,750000.100,234290.600,0.000
240201.300,265114.600,750000.100,579634.900,750000.100,216157.100,750000.100,231273.200,0.000
236883.200,261809.400,750000.100,566828.300,750000.100,213440.900,750000.100,228150.900,0.000
234149.500,259044.400,750000.100,555697.300,750000.100,211191.400,750000.100,225514.500,0.000
232124.300,256845.300,750000.100,546051.100,750000.100,209467.200,750000.100,223559.800,0.000
230261.200,254770.600,750000.100,537362.000,750000.100,207847.300,750000.100,221813.500,0.000
228076.900,252492.000,750000.100,529238.900,750000.100,206000.100,750000.100,219781.300,0.000
225744.500,250180.900,750000.100,521725.200,750000.100,204082.400,750000.100,217558.900,0.000
223866.800,248282.500,750000.100,515091.200,750000.100,202530.600,750000.100,215712.000,0.000
222605.700,246865.900,750000.100,509310.900,750000.100,201433.600,750000.100,214470.100,0.000
221434.500,245502.500,750000.100,503975.400,750000.100,200389.800,750000.100,213380.000,0.000
219870.500,243864.100,750000.100,498778.300,750000.100,199059.800,750000.100,211937.100,0.000
218107.200,242137.800,750000.100,493831.300,750000.100,197606.200,750000.100,210248.500,0.000
216740.300,240765.700,750000.100,489457.900,750000.100,196470.600,750000.100,208883.100,0.000
215923.600,239811.300,750000.100,485676.800,750000.100,195742.100,750000.100,208063.500,0.000
215179.300,238891.500,750000.100,482144.800,750000.100,195052.400,750000.100,207374.800,0.000
214019.000,237667.000,750000.100,478563.100,750000.100,194057.700,750000.100,206314.300,0.000
212633.600,236332.400,750000.100,475072.000,750000.100,192927.800,750000.100,204991.700,0.000
211604.600,235312.700,750000.100,472014.200,750000.100,192080.700,750000.100,203957.300,0.000
211099.000,234683.800,750000.100,469423.100,750000.100,191612.400,750000.100,203439.000,0.000
210636.100,234059.200,750000.100,466968.900,750000.100,191160.400,750000.100,203024.200,0.000
209745.700,233116.000,750000.100,464376.400,750000.100,190392.600,750000.100,202220.100,0.000
208620.100,232048.300,750000.100,461796.700,750000.100,189473.200,750000.100,201143.200,0.000
207827.600,231274.700,750000.100,459569.500,750000.100,188820.500,750000.100,200334.800,0.000
207528.000,230867.100,749100.900,457736.300,749076.600,188533.300,749605.400,200011.500,0.000
207251.000,230444.600,747081.400,455975.800,747057.500,188244.200,747585.400,199772.500,0.000
206554.100,229708.100,745159.600,454042.300,745135.900,187644.300,745663.200,199156.100,0.000
205613.300,228832.200,743339.200,452073.100,743316.100,186884.000,743842.800,198258.500,0.000
204990.200,228232.200,741627.600,450403.600,741604.600,186374.100,742130.300,197608.100,0.000
204849.400,227991.700,740020.000,449089.400,739996.800,186216.200,740521.800,197438.000,0.000
204723.600,227726.900,738496.700,447814.600,738473.100,186054.200,738998.000,197347.400,0.000
204162.700,227134.500,737038.400,446330.600,737015.300,185567.000,737539.600,196859.100,0.000
203352.500,226399.700,735656.600,444788.400,735633.500,184919.900,736157.300,196087.700,0.000
202854.500,225937.200,734360.900,443520.100,734337.800,184521.100,734861.600,195564.500,0.000
202822.400,225811.400,733145.900,442574.600,733122.800,184460.000,733646.100,195499.900,0.000
202797.800,225658.700,731989.600,441644.300,731966.600,184384.700,732489.300,195500.300,0.000
202350.200,225187.600,730885.900,440494.300,730863.100,183998.300,731385.300,195121.300,0.000
201640.700,224557.600,729836.200,439255.700,729814.000,183439.800,730335.300,194452.000,0.000
201241.800,224198.000,728857.500,438275.600,728835.100,183129.500,729355.900,194031.100,0.000
201297.200,224169.800,727943.900,437600.200,727921.500,183145.800,728442.100,194054.100,0.000
201353.300,224103.800,727072.400,436924.800,727049.900,183142.300,727570.900,194131.300,0.000
200975.500,223710.400,726233.400,436008.600,726211.300,182813.900,726731.600,193815.800,0.000
200343.700,223165.700,725438.800,435001.000,725416.600,182318.900,725936.300,193216.500,0.000
200009.700,222876.500,724699.500,434235.300,724677.300,182063.700,725196.900,192853.500,0.000
200125.700,222910.900,724009.700,433758.500,723987.200,182132.000,724507.000,192932.100,0.000
200252.200,222920.900,723358.600,433283.300,723336.300,182190.100,723855.800,193081.400,0.000
199942.100,222595.800,722726.800,432555.100,722704.200,181920.200,723223.400,192831.500,0.000
199371.600,222112.200,722124.300,431719.100,722101.800,181477.800,722620.900,192284.800,0.000
199093.900,221883.200,721568.500,431114.600,721546.100,181270.800,722065.000,191971.900,0.000
199265.100,221977.800,721055.900,430791.000,721034.100,181388.500,721552.400,192102.600,0.000
199437.800,222036.300,720568.900,430449.400,720546.900,181483.500,721064.900,192291.100,0.000
199176.100,221762.500,720096.200,429854.400,720074.300,181255.900,720591.600,192087.400,0.000
198648.700,221330.500,719642.900,429150.200,719620.500,180856.500,720138.400,191591.000,0.000
198405.900,221142.600,719227.900,428659.600,719205.500,180682.800,719723.600,191318.000,0.000
198611.900,221274.900,718846.800,428450.700,718824.900,180826.200,719342.600,191480.200,0.000
198828.200,221378.700,718484.700,428228.500,718462.500,180956.500,718980.300,191710.100,0.000
198594.300,221134.800,718128.700,427727.900,718106.300,180756.000,718624.300,191537.600,0.000
198097.300,220732.600,717786.600,427114.600,717764.100,180379.800,718282.300,191064.900,0.000
197888.600,220579.700,717476.600,426723.100,717454.100,180232.800,717971.400,190816.000,0.000
198131.400,220752.500,717199.500,426610.000,717177.100,180413.500,717694.400,191016.100,0.000
198358.700,220873.400,716930.100,426458.300,716907.800,180559.300,717424.900,191262.700,0.000
198150.200,220660.700,716659.400,426041.900,716637.000,180377.800,717154.300,191110.100,0.000
197684.100,220292.900,716404.600,425510.100,716382.200,180026.100,716898.800,190671.400,0.000
197492.300,220157.500,716176.400,425181.000,716154.100,179893.600,716670.800,190450.800,0.000
197743.800,220340.300,715971.000,425119.400,715948.400,180083.300,716465.400,190663.400,0.000
197990.600,220480.100,715770.400,425027.500,715748.300,180247.900,716264.900,190925.200,0.000
197804.700,220290.000,715570.800,424674.000,715548.800,180088.400,716065.300,190794.900,0.000
197357.600,219944.500,715377.000,424198.800,715354.900,179752.600,715871.300,190367.800,0.000
197184.800,219831.300,715203.800,423926.200,715181.400,179636.600,715697.900,190156.500,0.000
197448.000,220032.500,715051.600,423915.800,715028.900,179838.800,715545.400,190383.500,0.000
197707.600,220189.100,714902.300,423870.100,714879.600,180017.000,715396.100,190660.100,0.000
197538.400,220017.500,714750.200,423560.300,714727.400,179870.200,715243.900,190545.100,0.000
197106.500,219683.300,714602.100,423128.300,714579.700,179547.000,715096.100,190131.500,0.000
196952.700,219585.700,714474.600,422902.700,714452.400,179443.200,714968.500,189940.800,0.000
197226.300,219793.900,714367.000,422927.600,714344.700,179650.200,714861.100,190180.100,0.000
197505.200,219972.800,714261.800,422925.300,714239.800,179845.500,714755.600,190476.500,0.000
197346.300,219810.800,714145.900,422654.200,714123.900,179708.800,714639.300,190372.000,0.000
196924.200,219488.900,714035.600,422255.500,714012.800,179398.700,714528.500,189973.500,0.000
196774.000,219400.400,713941.200,422053.300,713918.100,179304.200,714434.400,189787.700,0.000
197064.500,219629.300,713862.600,422116.400,713840.300,179532.100,714356.800,190039.500,0.000
197351.400,219812.700,713783.600,422140.500,713761.100,179729.800,714276.900,190342.400,0.000
197200.400,219656.900,713696.700,421892.900,713674.300,179599.500,714190.100,190245.500,0.000
196774.700,219330.600,713608.900,421514.500,713586.800,179284.300,714102.300,189846.000,0.000
196631.800,219249.300,713535.500,421338.300,713512.900,179194.500,714028.600,189666.700,0.000
196920.800,219476.800,713475.600,421415.500,713452.800,179410.900,713968.900,189907.200,0.000
197211.500,219669.900,713415.700,421464.300,713393.000,179612.300,713908.800,190213.400,0.000
197070.800,219529.900,713346.800,421244.100,713324.300,179492.100,713840.200,190123.100,0.000
196660.300,219218.200,713278.800,420895.100,713256.300,179193.800,713772.300,189734.000,0.000
196519.700,219138.000,713221.500,420738.800,713198.600,179100.000,713714.800,189554.300,0.000
196830.200,219383.400,713182.700,420846.400,713160.300,179336.000,713675.900,189818.800,0.000
197131.300,219577.600,713142.600,420916.300,713119.800,179547.100,713635.700,190136.800,0.000
196989.200,219433.800,713088.600,420706.700,713065.500,179426.800,713581.600,190051.600,0.000
196589.600,219134.200,713035.100,420377.400,713011.900,179136.200,713528.100,189671.800,0.000
196460.100,219066.300,712994.700,420242.600,712971.800,179055.700,713487.800,189503.500,0.000
196767.700,219310.500,712965.300,420360.200,712942.600,179288.600,713458.300,189766.000,0.000
197077.700,219519.100,712934.300,420442.400,712911.900,179503.800,713427.300,190082.600,0.000
196940.300,219380.200,712890.000,420245.000,712867.900,179381.200,713383.100,189992.400,0.000
196532.800,219074.200,712842.300,419919.700,712819.800,179080.000,713335.200,189606.300,0.000
196408.400,219011.300,712811.800,419796.400,712789.000,179006.500,713304.300,189445.700,0.000
196729.600,219271.800,712797.200,419937.100,712774.300,179256.200,713289.700,189723.500,0.000
197035.100,219477.100,712773.100,420028.900,712750.400,179470.900,713265.800,190042.000,0.000
196898.600,219340.400,712736.600,419842.000,712713.700,179351.800,713229.100,189956.000,0.000
196499.500,219039.600,712699.400,419523.900,712676.200,179051.200,713191.800,189573.000,0.000
196377.400,218975.000,712676.400,419407.600,712653.500,178974.300,713168.800,189410.000,0.000
196693.200,219228.800,712666.100,419553.100,712643.500,179221.800,713158.800,189680.000,0.000
196995.200,219428.100,712648.800,419650.800,712626.300,179435.100,713141.900,189995.100,0.000
196854.300,219284.500,712615.900,419467.900,712593.400,179312.000,713108.900,189907.000,0.000
196455.600,218986.100,712584.900,419163.200,712562.400,179018.600,713077.600,189532.300,0.000
196336.200,218929.200,712568.600,419056.900,712545.500,178947.900,713061.000,189377.000,0.000
196648.300,219180.200,712561.500,419200.600,712538.700,179186.600,713053.900,189646.200,0.000
196950.900,219383.400,712548.900,419304.200,712526.300,179402.500,713041.300,189961.200,0.000
196812.800,219244.100,712519.800,419129.100,712497.100,179282.200,713011.800,189876.100,0.000
196413.600,218946.500,712493.400,418829.700,712470.500,178988.700,712985.000,189499.400,0.000
196298.700,218890.500,712480.500,418733.800,712457.700,178925.900,712972.600,189347.500,0.000
196612.900,219140.800,712478.500,418884.400,712456.100,179166.800,712971.300,189619.500,0.000
196921.300,219348.800,712470.600,418997.300,712447.900,179375.300,712963.200,189940.000,0.000
196792.300,219221.500,712449.600,418834.000,712426.600,179262.500,712941.900,189863.100,0.000
196391.900,218921.800,712424.400,418531.000,712401.200,178969.500,712916.800,189484.300,0.000
196271.400,218860.100,712412.400,418431.200,712389.400,178895.100,712905.000,189327.200,0.000
196584.600,219110.400,712413.700,418586.600,712390.000,179136.800,712905.700,189602.500,0.000
196883.900,219312.500,712407.000,418698.100,712383.600,179349.500,712899.000,189917.300,0.000
196747.000,219176.800,712385.800,418529.400,712362.800,179229.300,712878.000,189830.500,0.000
196340.300,218873.300,712361.700,418230.900,712338.300,178933.100,712853.400,189451.300,0.000
196221.900,218818.000,712353.600,418143.400,712330.100,178870.200,712845.600,189301.800,0.000
196532.500,219066.800,712356.600,418306.400,712333.100,179112.900,712848.400,189575.000,0.000
196837.600,219271.300,712353.800,418422.100,712330.600,179325.300,712845.400,189893.100,0.000
196703.900,219142.200,712336.000,418256.500,712312.900,179212.600,712827.800,189813.600,0.000
196304.700,218843.800,712314.000,417960.600,712290.500,178915.600,712805.800,189435.300,0.000
196199.200,218798.600,712310.100,417886.300,712287.200,178859.800,712802.000,189294.500,0.000
196510.300,219045.100,712314.300,418046.800,712291.200,179098.100,712806.300,189562.500,0.000
196818.100,219255.000,712313.800,418171.500,712290.300,179316.200,712805.100,189882.800,0.000
196690.700,219128.100,712298.100,418024.000,712274.900,179206.100,712789.600,189808.300,0.000
196306.300,218845.100,712280.200,417748.800,712256.600,178925.400,712771.900,189442.800,0.000
196187.900,218785.900,712276.000,417660.400,712252.600,178855.400,712768.000,189287.800,0.000
196499.300,219034.700,712280.800,417825.100,712257.300,179094.200,712772.500,189554.400,0.000
196799.800,219234.200,712278.200,417948.200,712254.900,179302.400,712770.200,189869.400,0.000
196665.000,219099.900,712261.200,417794.500,712238.100,179185.500,712753.400,189788.000,0.000
196275.200,218814.600,712245.600,417520.900,712222.600,178906.500,712737.800,189419.200,0.000
196165.500,218765.600,712242.300,417441.100,712219.100,178838.000,712734.100,189265.100,0.000
196480.300,219019.000,712247.300,417610.500,712224.300,179077.100,712739.100,189535.500,0.000
