EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,TRIG
194489.6,205013.2,196779.4,255101.4,201796.2,191031.3,186344.0,198947.9,0.0
194987.9,205932.4,197841.8,255569.1,203199.1,191738.4,187282.4,199810.0,0.0
194730.5,205843.0,197762.3,255337.2,203404.0,191575.0,187249.6,199638.5,0.0
194065.8,204862.6,196497.9,254673.4,202119.7,190759.1,186282.1,198665.2,0.0
193903.7,204348.7,195653.7,254437.0,201122.7,190418.4,185717.4,198232.8,0.0
194479.7,205016.3,196261.4,254923.1,201798.5,191030.8,186342.6,198947.2,0.0
194979.5,205929.6,197329.8,255401.4,203204.9,191737.6,187283.8,199809.7,0.0
194713.0,205830.3,197247.7,255157.6,203404.3,191560.5,187239.1,199629.3,0.0
194057.3,204858.8,195998.4,254500.8,202128.4,190750.8,186277.4,198660.8,0.0
193906.7,204348.3,195163.6,254274.7,201133.9,190416.4,185716.4,198229.2,0.0
194480.2,205015.5,195772.8,254759.7,201807.1,191026.0,186336.4,198939.5,0.0
194993.9,205940.5,196855.0,255257.7,203219.5,191738.9,187285.0,199809.9,0.0
194732.3,205851.0,196786.6,255025.2,203430.7,191574.3,187255.1,199641.9,0.0
194052.1,204867.0,195529.8,254343.8,202147.2,190756.9,186286.4,198659.9,0.0
193889.9,204344.3,194685.2,254107.7,201138.1,190409.9,185711.4,198216.7,0.0
194456.4,204995.7,195283.5,254590.4,201791.6,191010.6,186321.2,198919.3,0.0
194973.1,205925.1,196375.5,255075.3,203208.1,191729.1,187275.9,199794.1,0.0
194724.5,205840.8,196320.7,254854.5,203425.6,191572.3,187252.9,199632.5,0.0
194055.3,204854.5,195063.5,254193.7,202139.5,190755.2,186283.3,198655.9,0.0
193902.1,204340.3,194228.6,253969.2,201137.9,190416.5,185717.8,198222.7,0.0
194473.4,205001.0,194839.7,254448.5,201802.7,191023.4,186336.6,198930.3,0.0
194981.5,205926.1,195929.7,254933.5,203216.1,191738.9,187287.3,199801.3,0.0
194728.7,205841.8,195879.0,254713.2,203436.1,191581.6,187263.0,199636.9,0.0
194062.1,204864.6,194635.2,254049.3,202157.4,190770.7,186299.2,198665.4,0.0
193905.3,204346.6,193802.2,253822.3,201151.9,190429.2,185732.3,198229.5,0.0
194472.7,205003.1,194408.2,254303.3,201804.1,191029.5,186344.8,198931.3,0.0
194973.9,205925.2,195493.5,254779.9,203208.8,191737.6,187288.9,199795.2,0.0
194727.3,205852.3,195456.9,254570.8,203440.4,191587.6,187275.3,199639.8,0.0
194062.4,204874.2,194220.8,253914.4,202166.9,190774.7,186311.1,198668.5,0.0
193896.4,204343.7,193381.2,253672.9,201152.8,190423.8,185733.7,198221.4,0.0
194464.6,204998.1,193989.0,254149.5,201803.3,191021.4,186343.0,198919.5,0.0
194977.0,205927.3,195085.4,254640.1,203214.9,191736.3,187292.8,199789.7,0.0
194733.6,205855.6,195051.4,254436.3,203444.7,191588.2,187278.4,199638.9,0.0
194062.9,204877.3,193815.7,253774.3,202170.5,190775.8,186314.4,198668.9,0.0
193893.3,204342.6,192974.3,253532.7,201155.1,190423.5,185733.3,198219.8,0.0
194462.1,204996.3,193588.3,254020.5,201809.5,191025.3,186341.4,198921.1,0.0
194969.8,205922.3,194682.3,254510.8,203215.9,191736.0,187286.9,199788.8,0.0
194720.1,205848.2,194646.2,254286.1,203440.8,191583.6,187268.8,199632.3,0.0
194061.6,204879.4,193423.6,253634.5,202175.0,190780.5,186314.5,198671.5,0.0
193902.4,204357.8,192591.8,253406.1,201162.9,190436.1,185740.2,198231.6,0.0
194460.5,204997.5,193194.7,253879.3,201801.3,191026.1,186336.8,198923.9,0.0
194973.5,205921.7,194298.7,254370.7,203214.6,191743.4,187284.8,199795.8,0.0
194732.4,205862.1,194279.9,254157.9,203456.7,191600.7,187277.6,199648.1,0.0
194057.8,204881.3,193046.2,253490.8,202179.9,190784.0,186309.8,198671.6,0.0
193882.5,204337.9,192205.7,253254.9,201158.5,190425.1,185722.5,198217.3,0.0
194444.9,204978.7,192810.5,253734.9,201794.2,191011.3,186319.7,198905.6,0.0
194967.7,205922.0,193929.9,254239.2,203214.6,191735.5,187279.2,199787.7,0.0
194725.9,205854.1,193912.7,254035.1,203451.6,191589.4,187270.3,199640.9,0.0
194055.8,204872.8,192684.7,253376.5,202174.8,190774.7,186306.7,198670.8,0.0
193884.8,204335.5,191845.6,253144.1,201148.2,190416.7,185719.0,198220.1,0.0
194456.5,204992.9,192462.7,253630.4,201793.6,191016.6,186322.2,198923.7,0.0
194973.7,205920.8,193576.3,254121.0,203205.1,191735.3,187272.0,199799.7,0.0
194729.8,205855.2,193565.9,253916.2,203446.8,191592.4,187264.5,199652.7,0.0
194061.0,204888.1,192350.4,253261.6,202180.1,190782.0,186306.9,198685.8,0.0
193887.4,204352.7,191516.4,253026.3,201155.3,190422.2,185720.6,198230.7,0.0
194447.0,204986.9,192120.7,253501.3,201787.5,191009.4,186313.6,198914.7,0.0
194956.9,205904.5,193224.8,253991.1,203190.4,191720.9,187256.5,199782.6,0.0
194728.7,205858.7,193231.6,253803.1,203447.1,191591.9,187262.3,199648.3,0.0
