EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,TRIG
222916.5,253859.4,718657.7,619900.6,718683.2,256679.0,719143.4,719457.0,0.0
223012.8,253911.5,718645.2,618725.0,718670.9,256724.9,719131.3,719445.6,0.0
220647.8,252640.3,718635.2,615294.8,718659.9,255585.8,719117.3,719428.8,0.0
218279.6,251383.5,718639.1,611555.2,718663.7,254471.3,719117.3,719425.1,0.0
219819.7,252101.0,718657.9,610911.0,718682.2,255083.6,719137.4,719445.8,0.0
222928.4,253689.2,718664.5,611991.0,718688.3,256473.2,719148.1,719460.1,0.0
223020.4,253738.0,718649.6,610864.1,718672.9,256518.7,719133.3,719445.8,0.0
220646.2,252456.2,718640.6,607479.7,718663.7,255373.4,719120.6,719430.2,0.0
218291.2,251211.5,718646.4,603800.7,718668.9,254266.2,719122.1,719428.3,0.0
219840.2,251940.1,718664.9,603215.1,718686.5,254883.1,719141.6,719448.9,0.0
222929.7,253520.9,718668.1,604331.4,718689.4,256258.1,719149.0,719459.9,0.0
223020.3,253578.2,718656.3,603258.5,718677.3,256305.8,719137.4,719448.6,0.0
220651.0,252306.3,718646.7,599930.4,718667.3,255162.4,719123.8,719432.3,0.0
218284.1,251052.2,718648.5,596294.6,718668.4,254046.9,719121.2,719426.1,0.0
219826.6,251773.5,718669.3,595757.7,718688.6,254659.0,719143.3,719448.6,0.0
222927.5,253349.8,718673.1,596930.8,718692.2,256036.5,719151.6,719460.6,0.0
223025.4,253403.6,718660.8,595911.7,718680.1,256086.1,719139.9,719449.8,0.0
220651.8,252129.1,718651.2,592630.6,718669.9,254943.2,719126.1,719432.9,0.0
218281.3,250874.9,718654.3,589042.1,718672.2,253824.9,719124.9,719427.9,0.0
219822.3,251601.3,718673.5,588555.3,718690.6,254437.8,719145.1,719449.1,0.0
222911.2,253183.7,718677.8,589771.4,718694.3,255815.5,719153.8,719461.8,0.0
222994.3,253227.3,718661.9,588789.5,718678.4,255859.0,719137.8,719446.6,0.0
220624.7,251946.5,718652.9,585553.3,718669.1,254717.2,719124.8,719430.4,0.0
218283.0,250709.3,718661.8,582031.1,718677.2,253623.7,719129.1,719430.6,0.0
219841.0,251446.9,718682.6,581603.9,718697.9,254254.1,719151.8,719453.9,0.0
222927.8,253020.7,718685.3,582866.0,718700.4,255631.1,719158.6,719464.9,0.0
223005.5,253058.7,718672.0,581929.3,718687.2,255672.1,719145.6,719452.9,0.0
220632.6,251776.9,718660.6,578735.9,718675.1,254523.4,719130.4,719434.6,0.0
218270.3,250526.0,718663.0,575239.8,718676.8,253409.3,719128.6,719427.9,0.0
219820.9,251256.2,718684.6,574857.8,718698.3,254035.9,719151.6,719452.4,0.0
222916.5,252844.4,718689.4,576173.6,718703.1,255422.7,719160.2,719465.4,0.0
223008.3,252904.3,718678.3,575288.3,718691.3,255473.9,719149.2,719454.9,0.0
220632.4,251628.2,718668.9,572139.9,718681.4,254332.0,719136.1,719438.7,0.0
218274.5,250381.5,718671.5,568695.3,718683.3,253226.7,719134.1,719432.5,0.0
219831.8,251121.5,718691.3,568356.7,718703.1,253855.4,719155.9,719455.3,0.0
222916.1,252706.5,718695.7,569708.8,718707.3,255237.6,719164.8,719468.4,0.0
223002.6,252763.6,718684.9,568867.7,718695.8,255292.3,719153.6,719458.3,0.0
220620.2,251483.9,718675.3,565755.3,718685.6,254148.6,719139.9,719441.4,0.0
218259.1,250238.6,718678.6,562346.6,718688.6,253043.5,719139.3,719435.8,0.0
219820.1,250978.7,718695.2,562048.8,718705.0,253672.2,719157.3,719454.9,0.0
222905.5,252561.8,718698.2,563437.8,718707.9,255050.4,719164.6,719467.0,0.0
222971.3,252597.8,718685.3,562617.2,718694.9,255088.5,719152.1,719455.2,0.0
220600.2,251326.5,718676.4,559551.9,718685.3,253951.7,719138.9,719438.7,0.0
218250.3,250087.3,718681.6,556189.7,718689.8,252852.6,719139.7,719434.8,0.0
219811.6,250827.7,718701.3,555934.9,718709.3,253484.2,719161.1,719457.4,0.0
222900.2,252413.7,718702.5,557366.1,718710.4,254863.1,719166.2,719467.6,0.0
