EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,TRIG
203849.6,213504.6,668200.8,654912.3,221195.2,242513.6,294197.5,260501.8,0.0
203784.0,213450.1,666357.1,653560.8,221172.0,242465.1,294155.3,260475.9,0.0
203720.6,213400.0,664511.3,652203.2,221139.8,242420.9,294104.5,260436.7,0.0
203736.9,213391.5,662709.4,650865.7,221120.7,242391.5,294049.4,260388.9,0.0
203806.2,213405.3,660954.3,649561.7,221118.6,242372.8,294004.0,260352.1,0.0
203833.3,213399.1,659198.3,648275.2,221119.9,242351.5,293972.8,260334.3,0.0
203774.5,213354.0,657404.6,646972.9,221101.8,242312.9,293934.2,260313.7,0.0
203715.5,213311.0,655608.7,645663.1,221075.4,242274.1,293886.9,260277.2,0.0
203722.7,213293.2,653845.8,644360.5,221046.9,242235.3,293824.5,260220.1,0.0
203787.3,213305.2,652133.6,643097.3,221040.1,242210.5,293776.5,260181.3,0.0
203802.1,213292.2,650410.9,641843.9,221032.5,242177.5,293732.3,260156.7,0.0
203733.8,213241.4,648654.4,640575.6,221007.7,242131.4,293681.3,260130.2,0.0
203667.7,213196.9,646900.6,639301.9,220977.6,242091.1,293624.9,260091.0,0.0
203697.5,213206.4,645206.3,638059.4,220967.7,242076.4,293577.2,260052.5,0.0
203758.3,213219.8,643538.1,636835.3,220960.0,242056.0,293523.5,260013.3,0.0
203760.9,213199.3,641854.0,635615.2,220944.2,242021.2,293470.3,259979.8,0.0
203690.5,213141.1,640140.4,634384.0,220914.3,241971.2,293415.4,259948.2,0.0
203639.3,213104.0,638442.4,633163.6,220894.6,241941.4,293369.3,259919.2,0.0
203668.4,213109.3,636790.1,631962.0,220885.8,241927.1,293322.2,259880.0,0.0
203731.8,213118.6,635167.1,630777.3,220880.8,241907.7,293269.0,259837.7,0.0
203747.6,213104.3,633539.8,629604.5,220875.6,241880.2,293223.1,259813.6,0.0
203668.0,213039.5,631865.2,628404.6,220839.2,241824.1,293159.3,259774.1,0.0
203598.7,212986.8,630198.4,627205.2,220803.8,241777.2,293093.7,259727.7,0.0
203645.7,213011.8,628616.6,626068.9,220818.2,241786.6,293070.8,259716.5,0.0
203710.8,213030.8,627043.2,624928.7,220813.3,241769.4,293023.1,259680.3,0.0
203726.6,213019.9,625459.1,623792.5,220805.1,241738.3,292978.0,259653.8,0.0
203666.1,212974.6,623845.4,622650.0,220786.0,241699.1,292937.2,259633.5,0.0
203602.1,212928.8,622233.4,621502.4,220760.5,241663.8,292889.5,259600.9,0.0
203626.9,212931.8,620673.8,620379.9,220752.9,241650.2,292846.2,259564.9,0.0
203676.1,212931.9,619129.1,619261.0,220734.2,241619.8,292783.9,259513.8,0.0
203695.6,212924.7,617598.3,618172.5,220733.0,241601.3,292748.4,259497.0,0.0
203628.8,212872.8,616026.6,617065.9,220710.0,241563.1,292704.1,259474.6,0.0
203570.5,212833.4,614463.5,615960.3,220688.2,241534.6,292661.6,259446.5,0.0
203599.6,212844.4,612952.2,614877.0,220681.9,241524.6,292623.1,259415.1,0.0
203661.3,212861.3,611464.2,613804.3,220672.4,241501.8,292572.1,259373.6,0.0
203671.1,212847.7,609968.1,612741.2,220662.1,241471.5,292528.1,259347.2,0.0
203606.5,212797.9,608442.6,611671.9,220640.4,241433.7,292487.3,259326.2,0.0
203537.0,212745.1,606910.3,610590.6,220608.4,241393.1,292435.6,259290.3,0.0
203563.1,212753.6,605435.5,609536.8,220597.3,241378.4,292392.8,259257.2,0.0
203635.8,212781.2,603995.8,608504.8,220595.5,241367.7,292348.8,259226.0,0.0
203655.8,212775.9,602547.7,607480.8,220589.0,241347.6,292310.4,259207.1,0.0
203584.6,212717.9,601057.9,606434.3,220560.0,241303.9,292262.3,259179.3,0.0
203524.5,212674.3,599576.8,605389.9,220534.1,241270.1,292216.8,259148.9,0.0
203550.5,212678.9,598144.3,604369.6,220526.0,241256.8,292176.3,259116.9,0.0
203609.0,212691.4,596740.1,603366.6,220521.7,241241.1,292132.5,259082.3,0.0
203626.9,212684.1,595330.2,602374.4,220517.2,241215.4,292097.5,259062.4,0.0
203570.8,212644.8,593889.6,601374.0,220501.4,241180.3,292063.2,259048.1,0.0
203530.6,212624.2,592467.2,600384.8,220499.3,241166.5,292042.4,259039.6,0.0
203544.0,212619.0,591066.3,599390.1,220481.0,241145.7,291998.0,259000.8,0.0
203588.0,212610.3,589690.1,598404.4,220460.7,241118.9,291943.7,258954.0,0.0
203611.3,212606.4,588322.7,597445.0,220458.2,241098.7,291911.7,258937.8,0.0
203550.9,212564.2,586917.9,596470.8,220437.2,241062.8,291875.0,258919.8,0.0
203491.4,212524.3,585516.1,595496.6,220416.2,241034.4,291838.3,258896.3,0.0
203508.6,212522.5,584154.4,594535.4,220404.8,241017.8,291799.3,258862.5,0.0
203576.7,212547.5,582835.3,593600.3,220407.5,241008.8,291764.6,258835.9,0.0
203601.1,212552.2,581509.2,592677.3,220408.6,240992.0,291737.5,258824.4,0.0
203536.9,212506.9,580139.4,591735.9,220387.4,240955.7,291702.3,258808.0,0.0
203473.0,212464.9,578773.6,590789.1,220362.8,240923.8,291664.0,258783.0,0.0
203491.0,212466.6,577458.5,589864.4,220355.2,240913.1,291631.5,258757.3,0.0
203570.9,212500.6,576189.9,588970.9,220368.4,240915.7,291610.9,258743.0,0.0
203588.1,212496.1,574893.1,588065.2,220361.3,240888.2,291575.5,258721.6,0.0
203508.6,212436.1,573548.3,587136.6,220327.1,240835.5,291527.4,258691.6,0.0
203452.9,212401.9,572223.8,586224.5,220308.2,240808.0,291498.8,258673.0,0.0
203476.8,212407.6,570944.3,585328.6,220301.8,240798.9,291466.8,258643.9,0.0
203550.7,212438.9,569705.3,584459.2,220312.8,240800.5,291441.3,258624.3,0.0
203576.7,212440.8,568454.0,583597.0,220317.7,240790.0,291419.6,258616.7,0.0
203526.4,212407.1,567171.0,582723.5,220311.2,240767.9,291400.5,258614.5,0.0
203472.2,212375.7,565884.0,581841.1,220298.2,240748.2,291374.9,258599.2,0.0
