EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,TRIG
188899.3,210423.4,712123.6,335842.1,712081.3,176584.4,704718.4,187158.2,0.0
188608.0,210224.9,712116.9,335662.1,712074.7,176384.2,704277.5,186856.9,0.0
188693.0,210321.7,712127.8,335719.3,712085.3,176466.0,704207.0,186901.8,0.0
189042.8,210587.6,712138.1,335911.6,712095.4,176723.3,704549.0,187234.7,0.0
189177.8,210659.8,712138.9,335952.4,712096.9,176809.7,704785.5,187403.9,0.0
188897.7,210429.4,712126.4,335753.3,712084.5,176599.9,704525.1,187172.1,0.0
188601.6,210225.9,712118.0,335569.5,712075.8,176390.4,704076.6,186864.7,0.0
188680.6,210317.0,712122.7,335627.6,712080.8,176468.6,703993.1,186901.5,0.0
189026.1,210579.5,712132.3,335816.0,712090.1,176723.9,704322.6,187229.8,0.0
189157.1,210647.6,712130.1,335845.4,712087.8,176801.9,704543.2,187389.4,0.0
188881.7,210423.5,712120.3,335647.4,712077.8,176596.5,704291.8,187161.4,0.0
188582.8,210214.8,712113.0,335464.9,712070.6,176385.9,703849.4,186854.4,0.0
188663.7,210304.7,712119.0,335522.2,712076.9,176461.0,703764.2,186889.3,0.0
189020.2,210573.5,712127.9,335715.6,712085.8,176720.8,704095.9,187218.0,0.0
189155.6,210643.7,712125.2,335752.6,712083.2,176800.9,704318.5,187381.0,0.0
188887.6,210423.6,712114.6,335560.1,712072.4,176594.6,704068.6,187154.6,0.0
188594.6,210223.0,712108.9,335382.0,712066.4,176389.8,703631.9,186851.6,0.0
188673.4,210313.9,712115.6,335439.3,712073.1,176466.7,703545.0,186886.5,0.0
189020.3,210575.4,712126.0,335633.4,712083.3,176725.8,703871.9,187215.8,0.0
189154.7,210647.7,712122.9,335668.5,712080.7,176808.5,704096.4,187382.5,0.0
188879.3,210420.2,712109.7,335468.7,712067.3,176597.8,703845.8,187154.1,0.0
188577.5,210209.7,712104.1,335286.0,712061.7,176387.3,703406.8,186848.5,0.0
188659.8,210305.4,712114.2,335346.4,712071.6,176466.9,703328.7,186888.2,0.0
189014.1,210571.8,712125.2,335538.9,712082.7,176723.5,703659.9,187219.2,0.0
189150.0,210640.3,712125.4,335574.4,712083.1,176800.6,703889.6,187389.2,0.0
188872.2,210412.6,712110.9,335373.6,712068.5,176582.5,703636.2,187159.5,0.0
188559.1,210193.8,712097.8,335182.2,712055.2,176361.9,703177.5,186841.1,0.0
188644.5,210292.8,712105.4,335242.1,712063.1,176443.1,703092.9,186875.8,0.0
188999.6,210558.8,712116.7,335440.5,712074.4,176703.4,703425.4,187207.0,0.0
189136.8,210628.6,712113.8,335476.5,712071.4,176784.7,703649.1,187374.1,0.0
188862.9,210400.8,712100.5,335278.6,712058.2,176573.5,703393.7,187143.5,0.0
188566.6,210192.2,712095.3,335098.6,712052.9,176367.0,702956.9,186837.7,0.0
188646.1,210281.7,712103.8,335160.0,712061.1,176446.3,702871.0,186872.1,0.0
189001.6,210554.4,712114.9,335360.7,712072.0,176710.0,703199.4,187204.1,0.0
189143.7,210630.9,712113.6,335405.3,712071.4,176796.3,703430.8,187377.9,0.0
188874.9,210406.2,712102.5,335210.4,712060.3,176587.6,703184.5,187150.8,0.0
188574.3,210196.1,712095.3,335027.7,712052.6,176375.9,702745.7,186841.0,0.0
188647.5,210283.2,712101.3,335084.8,712058.8,176449.2,702656.9,186871.1,0.0
188994.1,210545.2,712111.9,335278.7,712069.6,176702.7,702976.6,187199.7,0.0
189136.8,210621.3,712110.2,335321.6,712067.3,176787.0,703202.4,187373.6,0.0
188872.6,210403.2,712100.3,335132.1,712057.8,176585.1,702964.3,187155.6,0.0
188569.3,210194.8,712092.8,334948.0,712050.5,176376.2,702526.8,186848.2,0.0
188643.5,210284.2,712097.9,335001.3,712055.4,176450.8,702436.6,186877.0,0.0
188993.7,210551.1,712109.9,335197.9,712067.3,176713.1,702764.8,187210.0,0.0
189130.7,210626.4,712108.2,335240.8,712065.3,176797.4,702988.9,187378.3,0.0
188865.2,210407.4,712098.6,335050.7,712056.3,176595.7,702752.2,187156.9,0.0
188565.0,210197.2,712092.9,334868.1,712050.4,176383.4,702316.5,186846.6,0.0
188636.8,210279.9,712098.1,334917.3,712055.4,176446.7,702221.9,186870.9,0.0
188988.3,210545.8,712107.5,335114.7,712064.6,176702.4,702541.8,187198.5,0.0
189129.6,210622.3,712104.4,335159.4,712061.6,176788.1,702765.2,187365.2,0.0
188868.8,210403.3,712093.6,334972.7,712051.1,176587.4,702529.4,187147.4,0.0
188558.3,210183.6,712082.9,334784.9,712040.4,176364.3,702081.6,186829.1,0.0
188630.8,210273.7,712089.6,334843.3,712047.4,176435.4,701986.9,186856.4,0.0
188986.3,210547.2,712100.8,335045.8,712058.6,176699.3,702312.9,187190.6,0.0
189143.7,210636.0,712101.5,335102.8,712058.8,176797.8,702552.0,187374.5,0.0
188882.5,210418.3,712090.5,334915.9,712047.8,176597.9,702318.3,187157.7,0.0
188573.5,210202.2,712081.9,334732.4,712039.3,176383.1,701876.3,186846.7,0.0
188637.6,210281.6,712086.1,334783.8,712043.6,176449.5,701774.7,186868.1,0.0
188992.8,210552.5,712097.6,334985.2,712055.6,176713.7,702101.7,187199.4,0.0
189147.7,210642.3,712100.3,335041.0,712057.9,176813.5,702349.9,187384.3,0.0
188884.0,210424.0,712091.1,334851.6,712048.5,176612.0,702124.3,187168.6,0.0
188578.4,210206.5,712085.3,334667.2,712043.0,176395.1,701687.8,186854.5,0.0
188641.2,210283.3,712090.8,334715.4,712048.8,176454.9,701584.1,186870.8,0.0
188989.3,210548.8,712100.6,334913.6,712058.8,176709.2,701904.4,187200.4,0.0
189132.5,210623.9,712097.9,334957.8,712055.4,176793.4,702132.4,187373.2,0.0
188868.2,210402.2,712085.8,334769.3,712043.6,176587.2,701894.8,187153.1,0.0
188561.7,210186.7,712077.4,334588.0,712035.1,176372.2,701460.6,186845.3,0.0
188626.7,210270.6,712085.2,334641.6,712042.9,176439.4,701362.1,186866.8,0.0
188981.1,210540.0,712098.1,334844.2,712055.8,176704.1,701686.1,187198.7,0.0
189130.1,210623.5,712097.8,334893.4,712055.6,176797.7,701924.0,187379.6,0.0
188870.7,210409.6,712087.6,334708.3,712045.3,176596.8,701697.8,187166.7,0.0
188570.1,210199.0,712083.6,334529.1,712040.6,176384.7,701272.0,186861.6,0.0
188634.9,210276.1,712090.5,334578.4,712047.6,176447.9,701172.3,186879.0,0.0
188981.0,210535.6,712100.3,334775.1,712057.6,176704.7,701486.4,187201.0,0.0
189130.5,210617.5,712097.4,334823.5,712054.6,176793.9,701714.4,187373.7,0.0
188875.1,210405.9,712086.3,334642.6,712043.3,176599.3,701488.7,187161.5,0.0
188565.6,210188.0,712077.8,334458.8,712035.1,176379.2,701048.9,186845.2,0.0
188623.6,210262.7,712081.8,334509.9,712039.2,176439.6,700940.9,186859.5,0.0
188975.9,210531.0,712094.3,334711.8,712051.6,176701.4,701257.3,187190.1,0.0
189135.0,210624.4,712095.9,334769.2,712053.8,176801.5,701501.6,187377.5,0.0
188873.4,210409.6,712084.5,334584.1,712042.4,176601.2,701276.7,187163.4,0.0
188559.8,210189.4,712078.1,334399.1,712035.3,176385.3,700840.9,186847.9,0.0
188622.6,210271.5,712082.4,334450.9,712039.8,176450.8,700735.0,186864.2,0.0
188971.6,210538.2,712091.5,334649.6,712049.1,176705.5,701044.6,187189.6,0.0
189129.6,210624.9,712093.8,334709.3,712050.8,176804.5,701287.6,187377.2,0.0
188873.0,210405.7,712082.6,334527.6,712040.0,176604.2,701064.8,187162.7,0.0
188573.5,210193.7,712076.8,334350.0,712034.4,176390.9,700637.9,186854.3,0.0
188625.0,210264.0,712080.7,334395.3,712038.3,176446.9,700524.1,186862.3,0.0
188967.0,210528.7,712090.3,334593.8,712047.8,176701.0,700834.9,187184.2,0.0
189126.3,210620.2,712090.8,334651.0,712048.5,176797.7,701075.8,187368.3,0.0
188868.9,210404.5,712079.9,334467.6,712037.8,176598.5,700855.3,187156.8,0.0
188560.2,210189.9,712077.2,334287.9,712034.5,176385.7,700430.8,186849.2,0.0
188615.5,210267.8,712084.8,334335.9,712042.1,176445.4,700324.4,186862.5,0.0
188961.1,210530.7,712094.9,334530.6,712052.5,176697.8,700632.4,187183.7,0.0
189121.7,210621.9,712095.7,334589.7,712053.1,176796.5,700879.1,187376.1,0.0
188866.8,210407.7,712085.8,334410.1,712042.9,176601.0,700662.5,187169.1,0.0
188557.4,210191.7,712079.3,334226.8,712036.3,176385.6,700228.8,186854.0,0.0
188607.4,210261.6,712081.3,334271.1,712038.2,176441.2,700113.1,186859.8,0.0
188954.8,210525.8,712090.1,334471.0,712047.1,176697.7,700418.7,187180.9,0.0
189112.0,210613.5,712089.5,334531.7,712046.7,176793.7,700657.8,187368.5,0.0
188866.7,210407.8,712080.7,334357.9,712037.3,176604.4,700448.8,187166.8,0.0
188558.5,210190.1,712072.9,334171.5,712029.5,176384.1,700014.6,186848.1,0.0
188606.5,210258.7,712074.1,334214.0,712031.1,176431.1,699888.3,186845.6,0.0
188957.9,210528.0,712088.3,334419.5,712045.1,176691.8,700204.0,187176.6,0.0
189118.8,210617.6,712091.6,334482.3,712048.2,176793.5,700455.7,187370.9,0.0
188867.0,210400.3,712080.2,334300.4,712037.0,176597.5,700238.4,187162.6,0.0
188562.1,210184.5,712072.8,334120.6,712029.4,176382.3,699805.9,186850.4,0.0
188614.9,210254.9,712078.0,334169.4,712034.7,176437.7,699693.8,186859.8,0.0
188960.0,210519.4,712087.2,334367.4,712043.8,176689.6,699998.4,187177.5,0.0
189119.1,210610.4,712088.0,334426.0,712044.6,176785.4,700240.9,187364.6,0.0
188867.8,210399.1,712076.4,334248.8,712033.6,176591.7,700027.7,187161.3,0.0
188555.4,210176.5,712069.8,334064.6,712026.8,176374.1,699595.9,186844.1,0.0
188607.9,210248.5,712076.2,334110.8,712033.4,176431.1,699482.1,186851.3,0.0
188954.4,210512.9,712086.8,334314.9,712044.3,176686.5,699790.1,187172.1,0.0
189118.3,210606.9,712089.4,334378.9,712046.7,176792.6,700039.5,187363.8,0.0
188862.9,210391.0,712077.4,334195.1,712034.4,176593.4,699818.3,187152.2,0.0
188547.0,210170.2,712068.1,334006.9,712025.4,176373.4,699380.3,186833.4,0.0
188598.5,210242.8,712075.6,334056.2,712033.0,176435.9,699275.8,186848.6,0.0
188947.5,210511.0,712084.9,334258.5,712041.9,176690.5,699583.6,187174.4,0.0
189117.8,210610.5,712087.6,334327.8,712044.4,176796.9,699838.3,187372.2,0.0
188870.1,210400.4,712079.6,334152.4,712036.5,176606.6,699632.1,187169.8,0.0
188548.4,210168.9,712068.6,333960.3,712025.8,176378.0,699190.6,186845.1,0.0
188596.3,210235.4,712073.3,334005.9,712030.3,176429.8,699075.9,186851.7,0.0
188943.2,210500.2,712084.9,334209.9,712042.4,176687.2,699382.8,187174.2,0.0
189107.7,210596.8,712085.2,334277.2,712042.4,176792.6,699630.3,187364.5,0.0
188864.4,210393.4,712074.3,334099.9,712031.1,176598.3,699421.0,187161.5,0.0
188545.5,210168.1,712065.6,333911.1,712022.8,176371.8,698987.2,186839.0,0.0
188591.5,210237.4,712070.2,333957.5,712027.4,176427.2,698865.5,186839.0,0.0
188941.5,210507.8,712081.3,334160.7,712038.1,176688.4,699173.6,187162.7,0.0
189106.3,210601.5,712081.3,334223.2,712038.4,176790.9,699424.4,187355.8,0.0
188859.8,210394.1,712069.6,334051.5,712026.6,176597.9,699219.6,187155.9,0.0
188549.8,210171.9,712063.6,333868.8,712020.8,176375.9,698791.5,186840.3,0.0
188596.7,210240.4,712069.7,333915.9,712026.9,176430.2,698669.3,186840.9,0.0
188945.7,210512.6,712080.2,334123.6,712037.0,176686.7,698973.7,187163.7,0.0
189111.1,210607.0,712080.5,334188.8,712037.4,176789.4,699221.9,187360.1,0.0
188861.6,210397.5,712071.2,334012.1,712027.8,176594.7,699012.9,187158.8,0.0
188546.5,210174.4,712063.1,333829.5,712020.1,176375.6,698579.5,186842.4,0.0
188589.5,210238.3,712065.4,333870.3,712022.6,176427.6,698453.8,186839.0,0.0
