EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,TRIG
227275.3,240443.2,529479.6,638919.6,222250.6,272613.8,309577.3,267243.8,0.0
227899.3,240911.0,529646.7,638753.3,222748.0,273063.6,310085.9,267712.0,0.0
228450.0,241301.8,529812.4,638657.4,223277.4,273579.3,310769.3,268254.6,0.0
228156.7,241065.0,529289.7,637808.3,223096.5,273429.3,310637.7,268102.8,0.0
227412.7,240513.0,528344.4,636422.9,222443.5,272802.1,309822.0,267442.6,0.0
227244.5,240406.5,527840.5,635481.4,222219.6,272554.6,309410.0,267175.5,0.0
227879.9,240885.5,528034.5,635354.0,222729.9,273016.9,309930.9,267656.0,0.0
228423.6,241272.9,528214.6,635282.8,223254.9,273530.7,310613.3,268196.9,0.0
228120.3,241025.8,527702.4,634450.4,223065.8,273376.3,310476.8,268039.5,0.0
227378.9,240480.7,526780.4,633097.8,222420.4,272755.2,309668.5,267388.1,0.0
227208.1,240375.2,526294.2,632180.9,222195.5,272506.3,309258.3,267120.0,0.0
227838.3,240851.1,526499.5,632073.7,222699.7,272965.2,309775.5,267594.0,0.0
228381.2,241236.5,526686.9,632022.5,223218.4,273473.1,310450.2,268127.0,0.0
228084.6,240998.5,526188.8,631218.2,223034.0,273319.2,310311.8,267971.6,0.0
227349.7,240457.2,525280.1,629890.2,222391.0,272698.8,309501.0,267319.2,0.0
227171.1,240343.7,524795.2,628987.0,222156.1,272441.3,309079.3,267040.0,0.0
227786.1,240804.2,524999.4,628890.8,222649.0,272886.4,309584.3,267501.1,0.0
228330.5,241184.2,525202.6,628868.9,223172.1,273397.3,310264.4,268039.7,0.0
228053.0,240960.7,524732.6,628105.5,222999.9,273257.6,310142.5,267896.8,0.0
227322.4,240427.1,523841.8,626805.4,222359.7,272642.8,309337.3,267247.6,0.0
227147.1,240317.3,523377.0,625931.6,222133.0,272392.0,308922.7,266977.9,0.0
227773.8,240789.0,523606.3,625869.6,222637.6,272849.6,309441.3,267453.0,0.0
228323.3,241177.9,523822.8,625869.1,223161.5,273360.6,310125.4,267990.8,0.0
228024.7,240933.6,523349.0,625111.4,222978.4,273206.6,309991.3,267835.3,0.0
227288.9,240390.0,522466.2,623833.8,222339.4,272590.3,309187.4,267186.6,0.0
227113.2,240280.6,522011.0,622984.6,222114.1,272339.1,308774.7,266914.9,0.0
