EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,TRIG
195338.7,204889.0,203655.4,261052.8,204478.1,189672.1,186755.5,196971.8,0.0
195503.8,205003.6,203602.1,261124.5,204515.2,189777.4,186825.5,197091.8,0.0
195752.1,205356.0,203855.8,261308.5,204964.2,190064.0,187162.4,197442.2,0.0
195739.4,205455.5,203853.5,261282.3,205206.6,190133.6,187302.2,197536.1,0.0
195485.3,205166.1,203387.1,261026.0,204907.0,189884.6,187046.9,197244.2,0.0
195344.8,204889.1,202899.7,260833.2,204485.0,189663.6,186755.0,196977.1,0.0
195505.8,204993.6,202851.1,260896.4,204520.3,189767.0,186819.6,197093.0,0.0
195759.3,205344.7,203113.8,261091.3,204973.4,190057.3,187156.0,197447.6,0.0
195742.7,205443.8,203111.0,261064.5,205210.3,190126.1,187288.9,197539.5,0.0
195485.4,205163.5,202651.5,260802.0,204911.4,189884.1,187038.8,197249.3,0.0
195336.2,204887.6,202164.9,260600.3,204488.0,189663.2,186744.3,196974.5,0.0
195506.7,205002.3,202132.0,260696.3,204532.4,189776.5,186818.6,197102.5,0.0
195755.3,205345.1,202396.9,260878.7,204981.0,190061.6,187155.5,197452.3,0.0
195740.9,205446.6,202401.0,260836.6,205216.4,190130.8,187290.0,197536.2,0.0
195481.2,205161.8,201945.8,260573.7,204914.4,189884.9,187035.2,197241.0,0.0
195333.5,204889.2,201471.3,260381.7,204493.8,189666.7,186745.3,196968.7,0.0
195495.8,205004.0,201445.5,260454.2,204538.0,189776.1,186823.4,197092.9,0.0
195745.7,205348.3,201719.9,260647.7,204987.9,190060.7,187159.9,197444.4,0.0
195735.3,205451.8,201733.7,260634.0,205223.4,190133.2,187294.7,197535.0,0.0
195476.9,205167.4,201281.8,260372.5,204918.6,189886.6,187038.6,197231.9,0.0
195319.5,204875.3,200797.8,260157.2,204484.6,189651.9,186736.0,196951.4,0.0
195489.1,204985.5,200777.0,260242.2,204529.0,189758.8,186809.1,197083.8,0.0
195751.3,205350.5,201080.1,260458.5,205004.0,190061.9,187166.9,197453.4,0.0
195727.4,205449.0,201095.4,260419.0,205236.2,190125.2,187295.8,197527.2,0.0
195465.8,205163.8,200646.3,260150.4,204924.3,189877.5,187037.8,197221.0,0.0
195334.3,204894.8,200188.2,259982.1,204506.0,189664.9,186754.6,196964.8,0.0
195497.4,205006.7,200170.3,260066.7,204546.5,189768.5,186824.7,197098.0,0.0
195741.5,205350.8,200458.8,260235.3,205002.7,190053.1,187165.0,197445.0,0.0
195733.0,205459.1,200491.2,260229.2,205248.7,190129.0,187307.0,197534.1,0.0
195468.3,205168.5,200045.5,259969.7,204936.7,189877.1,187044.7,197229.2,0.0
195328.7,204896.4,199592.0,259783.4,204518.1,189660.6,186757.0,196965.8,0.0
195497.8,205007.4,199584.5,259867.6,204565.5,189768.4,186832.1,197097.0,0.0
195744.9,205357.0,199880.0,260068.5,205021.7,190055.8,187171.5,197445.8,0.0
195721.8,205452.4,199901.0,260040.3,205243.6,190119.4,187299.2,197518.6,0.0
195461.4,205166.5,199464.2,259782.2,204930.0,189875.9,187042.1,197215.3,0.0
195318.8,204887.9,199011.8,259586.2,204508.7,189653.1,186749.1,196948.5,0.0
195488.5,204995.9,199008.7,259676.0,204555.6,189762.0,186826.5,197086.8,0.0
195739.5,205347.5,199309.4,259881.7,205012.7,190054.1,187168.0,197440.7,0.0
195715.0,205443.2,199337.7,259856.6,205239.3,190118.8,187295.3,197514.2,0.0
195451.4,205153.3,198905.5,259590.7,204922.5,189867.4,187033.5,197206.9,0.0
195322.5,204886.2,198468.9,259408.5,204508.9,189656.4,186748.3,196950.7,0.0
195495.0,205007.2,198475.7,259507.9,204560.3,189768.4,186824.9,197090.0,0.0
195734.9,205349.3,198776.9,259702.1,205011.9,190052.3,187163.5,197439.9,0.0
195713.9,205446.4,198808.9,259674.4,205241.2,190118.5,187293.7,197518.3,0.0
195446.7,205147.7,198371.1,259406.8,204921.6,189861.4,187024.1,197206.7,0.0
195310.6,204873.5,197936.2,259225.4,204506.9,189646.0,186739.4,196949.0,0.0
195478.4,204984.9,197940.5,259316.5,204548.6,189755.0,186814.3,197078.7,0.0
195728.9,205338.3,198248.4,259515.7,205000.9,190043.5,187153.3,197427.4,0.0
195716.3,205444.1,198289.7,259494.9,205234.9,190113.6,187284.7,197508.4,0.0
195459.1,205160.9,197868.3,259244.1,204929.0,189869.0,187027.0,197207.6,0.0
195327.1,204893.6,197438.6,259074.8,204515.8,189655.6,186744.3,196953.7,0.0
195490.1,205001.7,197445.4,259155.3,204557.6,189758.7,186817.3,197080.6,0.0
195734.1,205346.6,197753.4,259343.6,205004.3,190040.1,187148.8,197421.2,0.0
195719.8,205452.2,197804.1,259338.2,205240.3,190114.2,187286.0,197507.0,0.0
195460.1,205164.8,197389.3,259096.7,204931.4,189867.4,187030.6,197208.4,0.0
195311.3,204883.3,196946.7,258899.6,204503.6,189642.5,186733.3,196937.5,0.0
195475.0,204986.4,196954.5,258980.2,204541.9,189745.4,186800.7,197066.9,0.0
195727.3,205341.5,197279.1,259186.3,205001.9,190041.4,187145.4,197425.8,0.0
195715.5,205448.1,197331.0,259174.7,205235.6,190110.8,187280.7,197507.9,0.0
195455.5,205162.3,196917.5,258918.3,204924.7,189861.5,187020.1,197202.1,0.0
195314.6,204883.6,196487.6,258739.0,204503.7,189642.2,186729.4,196937.6,0.0
195493.8,205004.3,196515.5,258854.8,204561.1,189760.7,186816.6,197085.6,0.0
195726.9,205343.2,196818.2,259017.8,205001.1,190035.3,187140.3,197416.8,0.0
195713.9,205454.7,196870.7,259005.0,205235.9,190110.5,187276.0,197499.8,0.0
195456.5,205169.7,196463.3,258766.5,204930.5,189872.0,187023.0,197204.5,0.0
195309.4,204881.5,196026.8,258578.0,204500.9,189644.7,186724.5,196930.8,0.0
195494.5,205013.3,196060.0,258684.3,204558.3,189768.2,186814.9,197077.5,0.0
195746.6,205365.4,196386.7,258900.4,205014.3,190058.6,187159.5,197433.1,0.0
195723.3,205454.8,196437.6,258876.2,205241.2,190120.1,187286.4,197507.4,0.0
195456.1,205155.8,196021.5,258611.3,204918.8,189860.9,187015.4,197193.6,0.0
195322.3,204883.8,195602.3,258445.3,204500.5,189647.1,186728.2,196936.5,0.0
195490.6,204998.7,195628.8,258541.1,204550.6,189758.4,186809.7,197077.2,0.0
195738.5,205350.6,195955.2,258723.3,205005.6,190047.0,187151.0,197424.8,0.0
195722.4,205447.3,196012.1,258721.1,205236.3,190113.8,187280.2,197503.0,0.0
195460.6,205159.3,195603.4,258475.2,204922.7,189860.3,187015.3,197195.0,0.0
195312.7,204881.5,195178.7,258276.3,204494.7,189635.9,186722.8,196925.7,0.0
195486.7,205000.2,195208.2,258372.8,204541.4,189747.6,186799.3,197064.0,0.0
195736.1,205342.9,195538.5,258587.0,204994.5,190035.8,187139.5,197417.0,0.0
195718.1,205442.3,195600.0,258574.2,205223.7,190103.4,187272.0,197495.5,0.0
195460.5,205165.7,195202.2,258327.5,204914.4,189862.1,187015.2,197196.5,0.0
195319.5,204889.6,194788.9,258156.2,204498.6,189645.4,186730.6,196937.6,0.0
195493.1,205001.4,194824.6,258267.6,204548.7,189756.3,186812.7,197081.0,0.0
195735.1,205350.8,195154.3,258450.9,205003.8,190044.7,187149.0,197427.7,0.0
195717.3,205453.7,195220.2,258432.2,205237.6,190112.9,187278.1,197501.9,0.0
195464.5,205172.0,194830.2,258195.8,204936.1,189874.0,187026.3,197209.0,0.0
195324.2,204901.0,194415.7,258012.7,204520.6,189656.6,186741.2,196945.9,0.0
195492.8,205012.4,194448.6,258116.3,204567.0,189763.0,186819.4,197080.2,0.0
195736.5,205359.0,194782.0,258316.7,205018.1,190047.6,187156.3,197430.1,0.0
195715.8,205451.7,194843.9,258306.2,205244.2,190110.1,187285.5,197506.5,0.0
195457.9,205162.5,194444.8,258069.7,204931.4,189863.9,187026.4,197203.9,0.0
195303.0,204874.9,194021.3,257864.9,204500.9,189641.0,186725.0,196926.6,0.0
195480.8,204993.5,194061.3,257968.7,204548.3,189753.8,186803.3,197065.4,0.0
195729.0,205338.3,194393.2,258173.5,204993.6,190033.8,187136.5,197413.2,0.0
195713.5,205437.8,194459.4,258168.9,205216.8,190098.1,187263.2,197488.0,0.0
195466.8,205163.6,194077.6,257937.4,204916.6,189864.8,187015.4,197197.6,0.0
195328.2,204889.8,193671.5,257765.0,204497.1,189647.1,186729.1,196936.6,0.0
195492.1,204996.5,193713.7,257855.8,204546.5,189754.3,186811.3,197070.4,0.0
195742.5,205345.0,194055.7,258060.0,205002.8,190044.3,187154.9,197422.8,0.0
195720.7,205444.2,194121.5,258054.5,205228.4,190109.8,187283.3,197498.5,0.0
195463.4,205160.5,193728.9,257815.6,204916.2,189865.4,187022.3,197197.9,0.0
195321.7,204886.7,193323.4,257627.4,204497.2,189645.1,186733.7,196933.2,0.0
195494.3,205003.3,193368.8,257737.6,204547.2,189756.5,186815.5,197072.6,0.0
195743.3,205350.6,193710.4,257950.2,205000.0,190042.0,187152.9,197420.5,0.0
195719.4,205445.3,193776.5,257922.6,205223.8,190105.3,187275.1,197490.7,0.0
195459.7,205161.8,193390.8,257684.1,204917.3,189857.2,187018.1,197194.0,0.0
195304.9,204875.9,192977.0,257495.6,204486.8,189626.7,186720.5,196923.7,0.0
195482.2,204993.0,193025.5,257605.0,204536.3,189742.0,186799.3,197062.7,0.0
195733.4,205339.4,193368.2,257814.7,204988.0,190030.8,187135.2,197410.9,0.0
195708.3,205429.9,193437.5,257805.8,205216.1,190092.8,187262.3,197484.6,0.0
195439.0,205136.5,193044.3,257548.6,204901.0,189843.0,186998.4,197177.5,0.0
195298.5,204862.2,192644.0,257364.3,204479.4,189628.9,186711.1,196914.3,0.0
195478.2,204981.4,192700.3,257486.6,204537.3,189746.9,186797.0,197065.1,0.0
195722.2,205329.6,193045.7,257693.9,204990.9,190032.2,187133.6,197415.6,0.0
195701.7,205425.8,193121.1,257677.9,205219.7,190097.0,187257.7,197488.4,0.0
195438.4,205136.5,192735.0,257431.9,204906.9,189846.9,186994.0,197182.9,0.0
