EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,TRIG
186248.9,208094.4,712015.5,316056.9,711806.4,175931.4,697006.2,187206.2,0.0
186117.4,208012.8,712014.9,316005.2,711800.6,175842.4,696692.1,187073.7,0.0
186330.8,208200.3,712021.5,316091.9,711809.9,176022.5,696801.4,187231.8,0.0
186595.1,208399.5,712023.9,316208.6,711818.4,176228.1,697109.8,187464.0,0.0
186530.0,208320.3,712013.3,316137.3,711808.9,176162.1,697103.0,187434.9,0.0
186229.5,208077.9,712003.9,315975.3,711793.9,175925.0,696722.5,187192.3,0.0
186089.6,208003.8,712001.8,315907.5,711785.4,175831.0,696395.0,187054.3,0.0
186321.3,208204.8,712009.4,316030.6,711795.9,176023.6,696513.8,187229.9,0.0
186589.8,208399.1,712014.9,316151.9,711808.4,176234.0,696841.1,187473.6,0.0
186536.6,208326.0,712012.0,316078.8,711807.1,176176.7,696864.7,187455.9,0.0
186230.1,208076.1,712001.0,315894.9,711790.1,175925.0,696484.5,187200.5,0.0
186089.7,207994.3,712000.8,315822.8,711782.9,175826.8,696162.4,187058.5,0.0
186311.5,208194.1,712008.1,315947.4,711793.8,176016.0,696273.5,187225.5,0.0
186583.1,208394.6,712014.7,316069.1,711807.8,176229.0,696597.9,187466.3,0.0
186538.6,208328.5,712009.4,316014.0,711803.8,176174.0,696622.8,187454.2,0.0
186233.9,208076.2,711998.1,315841.9,711786.1,175921.8,696240.1,187200.3,0.0
186089.8,207987.3,711996.7,315766.5,711777.5,175822.9,695913.8,187055.3,0.0
186302.3,208176.0,712003.1,315871.0,711787.7,176003.7,696017.5,187214.6,0.0
186586.4,208393.9,712011.2,316005.2,711803.7,176227.7,696352.0,187466.1,0.0
186540.6,208327.8,712004.1,315959.9,711797.5,176171.0,696372.4,187454.8,0.0
186227.9,208074.1,711992.3,315772.1,711778.8,175916.8,695983.8,187197.4,0.0
186083.2,207985.2,711990.6,315681.4,711769.8,175816.8,695657.7,187048.4,0.0
186318.6,208194.7,712002.5,315808.3,711785.4,176013.7,695782.9,187220.6,0.0
186593.3,208405.8,712009.8,315935.5,711801.3,176225.5,696109.9,187466.2,0.0
186536.9,208334.3,712001.4,315870.4,711794.4,176161.9,696123.1,187447.6,0.0
186228.0,208085.3,711990.6,315691.0,711776.1,175912.2,695736.8,187191.3,0.0
186102.7,208000.3,711992.6,315636.7,711769.9,175825.2,695421.8,187057.1,0.0
